Freq.	V(1|1|1|a)	I(R129)
2.30990990990990e+006	9.22445147555731e-001,-8.00389895522917e-002	1.55109704888538e-003,1.60077979104583e-003
2.31981981981982e+006	8.44586419862292e-001,-1.08616033957142e-001	3.10827160275415e-003,2.17232067914285e-003
2.32972972972973e+006	7.90850681584382e-001,1.58715796483960e-002	4.18298636831236e-003,-3.17431592967919e-004
2.33963963963964e+006	9.04444824016935e-001,4.59350691340629e-002	1.91110351966131e-003,-9.18701382681259e-004
2.34954954954955e+006	9.48030446215599e-001,-2.08892345445636e-003	1.03939107568801e-003,4.17784690891273e-005
2.35945945945946e+006	9.59971817721898e-001,-4.09894438329086e-002	8.00563645562045e-004,8.19788876658173e-004
2.36936936936937e+006	9.62168787185500e-001,-7.72874502016225e-002	7.56624256289997e-004,1.54574900403245e-003
2.37927927927928e+006	9.57003729649834e-001,-1.11014156436896e-001	8.59925407003321e-004,2.22028312873791e-003
2.38918918918919e+006	9.46378179748646e-001,-1.44081067552189e-001	1.07243640502707e-003,2.88162135104377e-003
2.39909909909910e+006	9.29527670649752e-001,-1.77990390755070e-001	1.40944658700497e-003,3.55980781510139e-003
2.40900900900901e+006	9.03386342210874e-001,-2.13935190914215e-001	1.93227315578252e-003,4.27870381828430e-003
2.41891891891892e+006	8.60683750818487e-001,-2.51657753134277e-001	2.78632498363026e-003,5.03315506268554e-003
2.42882882882883e+006	7.85100549643479e-001,-2.83305965440053e-001	4.29798900713042e-003,5.66611930880106e-003
2.43873873873874e+006	6.52490307970992e-001,-2.61437974823913e-001	6.95019384058016e-003,5.22875949647825e-003
2.44864864864865e+006	5.66138002222909e-001,-6.16345152600403e-002	8.67723995554182e-003,1.23269030520081e-003
2.45855855855856e+006	7.50594135220170e-001,7.55455204101277e-002	4.98811729559660e-003,-1.51091040820255e-003
2.46846846846847e+006	8.82997835034329e-001,4.17228226892775e-003	2.34004329931342e-003,-8.34456453785550e-005
2.47837837837838e+006	9.18670347925929e-001,-8.23257003355543e-002	1.62659304148143e-003,1.64651400671109e-003
2.48828828828829e+006	9.17139508852981e-001,-1.51019523675677e-001	1.65720982294038e-003,3.02039047351354e-003
2.49819819819820e+006	8.99549076228147e-001,-2.07043650273785e-001	2.00901847543707e-003,4.14087300547569e-003
2.50810810810811e+006	8.71734454919763e-001,-2.55459489817163e-001	2.56531090160474e-003,5.10918979634327e-003
2.51801801801802e+006	8.34481424453169e-001,-2.98866709460630e-001	3.31037151093663e-003,5.97733418921259e-003
2.52792792792793e+006	7.86447430227055e-001,-3.37846525324680e-001	4.27105139545890e-003,6.75693050649360e-003
2.53783783783784e+006	7.25061130343687e-001,-3.70956044859850e-001	5.49877739312626e-003,7.41912089719701e-003
